time,latitude,longitude
2011-09-01T14:55:10.30,38.2683,142.0568
2011-09-02T00:07:17.80,37.29,141.41
2011-09-02T12:19:09.90,38.88,141.99
2011-09-02T19:16:38.92,38.4278,142.2446
2011-09-04T09:44:24.83,39.6789,143.5222
2011-09-04T12:21:58.47,38.4036,142.3207
2011-09-04T21:17:46.70,37.5,141.44
2011-09-07T05:42:08.79,38.6397,141.9867
2011-09-08T17:18:17,38.54,141.72
2011-09-09T16:01:40.60,37.51,141.5
2011-09-10T10:01:08.36,39.2427,142.4243
2011-09-11T07:18:48.30,38.24,141.87
2011-09-11T15:14:22.05,38.8149,142.0422
2011-09-13T01:34:01.50,38.8616,142.1319
2011-09-13T13:04:26.60,39.9059,142.3287
2011-09-14T01:09:13.64,39.8376,143.6992
2011-09-15T04:35:51.40,37.17,142.42
2011-09-15T14:25:08.65,39.7206,142.3578
2011-09-16T20:45:44.60,39.75,142.36
2011-09-16T21:42:36.11,38.1609,141.7852
2011-09-17T15:13:23.30,38.2812,141.9233
2011-09-20T20:59:04.21,38.5593,141.8434
2011-09-22T12:14:34.38,37.1882,142.2691
2011-09-22T23:43:32.90,38.66,142.16
2011-09-23T05:41:08.56,38.8842,142.0707
2011-09-23T13:08:58.84,38.6058,142.0237
2011-09-23T18:35:09.66,39.6195,143.2089
2011-09-23T23:07:11.30,37.18,141.67
2011-09-24T03:29:33.13,39.0966,142.2335
2011-09-24T04:31:28.25,39.5624,143.3071
2011-09-24T19:29:50,38.87,141.63
2011-09-25T08:48:25.80,37.22,142.36
2011-09-28T23:13:28.80,38.9114,141.953
2011-09-29T00:56:55,38.54,141.72
2011-09-30T09:50:37.93,39.1219,142.2211
2011-10-01T02:29:50.03,39.7213,142.2646
2011-10-01T07:45:51.30,37.35,141.36
2011-10-01T12:22:25.40,36.99,142.34
2011-10-04T01:14:56.80,38.2803,142.0192
2011-10-07T16:00:01.90,37.13,142.45
2011-10-08T09:55:34.19,38.852,142.0983
2011-10-12T19:31:22.90,37.53,141.47
2011-10-13T14:09:24.70,39.44,143.69
2011-10-13T15:40:22.40,39.66,143.61
2011-10-13T18:41:16.70,37.14,141.43
2011-10-13T19:54:30.80,37.15,141.41
2011-10-14T06:25:32.60,38.3,141.86
2011-10-14T12:17:30.80,37.64,142.69
2011-10-14T12:19:47.50,37.63,142.74
2011-10-16T10:54:23.30,37.52,141.94
2011-10-16T14:07:14.40,37.5,141.45
2011-10-18T09:06:01.09,38.6007,142.0317
2011-10-18T13:07:21.13,39.5555,143.6558
2011-10-22T08:57:37.69,38.1782,141.7948
2011-10-22T12:20:23.47,38.9265,142.1669
2011-10-23T16:32:10.98,38.5134,141.819
2011-10-23T18:58:35.13,39.6388,142.2386
2011-10-24T21:37:27.10,38.6219,141.9473
2011-10-25T10:44:29.51,37.0576,142.732
2011-10-25T12:49:24.09,39.5009,143.4798
2011-10-26T16:44:02.45,39.6233,142.1234
2011-10-28T02:06:46.92,38.8556,142.001
2011-10-30T01:01:19.93,38.2097,141.8512
2011-10-31T05:17:14.12,39.7897,143.332
2011-11-01T15:26:40.60,38.54,141.72
2011-11-03T00:20:36.70,38.34,141.67
2011-11-03T06:25:11,38.54,141.73
2011-11-05T07:56:50.08,39.6999,143.2646
2011-11-05T23:43:44.12,38.3183,141.9138
2011-11-07T22:13:18.32,38.1489,141.7726
2011-11-10T05:49:23.88,38.8235,142.1085
2011-11-10T20:36:25.56,37.5225,141.5517
2011-11-11T07:52:11.62,38.9187,141.9048
2011-11-11T17:24:20.31,38.8512,142.0722
2011-11-12T03:50:13.50,37.31,141.58
2011-11-13T13:31:00.82,38.8403,142.0992
2011-11-15T16:53:21.13,38.9344,142.0426
2011-11-16T01:21:46.81,37.1782,142.3878
2011-11-16T08:34:00.54,38.1787,141.7783
2011-11-16T15:41:56.90,37.5,141.46
2011-11-16T19:39:50.44,39.6597,143.417
2011-11-18T13:54:59.30,39.6486,143.2288
2011-11-18T22:48:55,37.5,141.5
2011-11-19T06:21:18.40,37.45,141.57
2011-11-19T07:16:59.88,39.1105,142.176
2011-11-20T14:35:49.80,38.88,141.98
2011-11-22T03:04:38,38.55,141.72
2011-11-24T07:59:40.17,37.4348,141.6911
2011-11-26T01:43:20.11,38.8117,142.2017
2011-11-26T11:09:25.38,37.0973,141.2905
2011-11-27T22:25:37.34,38.6361,141.9849
2011-11-28T18:53:30.78,38.612,142.0461
2011-12-01T13:53:36.95,39.1198,142.8744
2011-12-02T04:02:36.45,39.2897,142.3022
2011-12-02T08:58:45.26,38.5951,141.9711
2011-12-02T17:31:18.17,37.0017,142.6922
2011-12-03T21:04:06.20,37.6057,141.5522
2011-12-04T17:03:54.94,37.6006,141.8416
2011-12-05T21:04:13.51,39.1431,142.8881
2011-12-07T14:53:33.40,37.43,141.77
2011-12-10T07:50:30.10,38.88,141.99
2011-12-11T06:05:50.70,38.28,141.93
2011-12-12T17:19:51.80,38.54,141.72
2011-12-16T09:46:17.56,39.1154,142.1878
2011-12-17T06:35:54,37.35,141.35
2011-12-17T09:15:19.98,38.1721,141.7673
2011-12-18T00:04:26.10,39.7502,141.8136
2011-12-18T06:08:57.86,38.648,142.2672
2011-12-20T02:13:17.48,38.8263,142.0479
2011-12-20T10:33:35.99,37.0974,142.5878
2011-12-22T17:25:25.20,38.2,141.76
2011-12-22T23:18:56.68,39.465,143.787
2011-12-22T23:32:54.82,39.4854,143.8813
2011-12-23T16:12:04.40,37.45,141.52
2011-12-23T18:15:27.50,38.89,141.98
2011-12-24T16:13:38.60,38.86,141.64
2011-12-26T14:31:05.60,37.78,141.57
2011-12-26T22:28:50.84,38.5167,141.7922
2011-12-27T22:59:10.70,37.32,141.28
2011-12-28T04:00:39.10,39.11,142.12
2011-12-28T07:33:05.64,37.5234,141.4862
2011-12-29T12:28:24.51,39.3987,143.7753
2011-12-30T19:11:32.91,38.8454,141.9692
2011-12-31T10:29:00.61,38.6187,142.1108
2012-01-01T07:49:49.71,38.8748,141.9791
2012-01-01T11:09:18.21,37.5149,141.5186
2012-01-01T12:06:40.45,37.5045,141.5147
2012-01-05T09:02:44.69,39.7846,142.5381
2012-01-05T15:21:48.60,38.87,141.64
2012-01-07T12:30:59.10,38.1737,141.7507
2012-01-07T14:41:27,38.95,142.43
2012-01-08T04:15:19.20,38.54,141.72
2012-01-08T04:41:20.35,38.6191,142.0065
2012-01-08T22:13:07.58,39.3418,142.0672
2012-01-11T01:16:30.52,39.6178,143.2077
2012-01-13T18:54:04.40,38.7,141.8
2012-01-14T07:39:48.42,39.4236,143.5204
2012-01-15T10:36:46.71,38.8009,142.1518
2012-01-15T16:32:22.10,36.99,142.34
2012-01-17T18:01:22.46,38.6844,142.3324
2012-01-18T08:55:38.94,38.6071,142.0718
2012-01-18T09:12:25.70,37.5,141.47
2012-01-18T10:05:59.40,37.5,141.47
2012-01-18T14:11:23.96,38.2837,142.0295
2012-01-25T16:25:45.98,38.8495,142.0415
2012-01-28T17:58:43.70,38.01,142.23
2012-01-29T16:49:48.10,38.18,141.7
2012-02-01T03:45:35.95,39.5436,143.8122
2012-02-01T07:48:28.50,37.81,140.02
2012-02-02T12:25:40.37,38.4049,141.8778
2012-02-03T21:51:35.25,39.6382,142.19
2012-02-03T23:32:29.56,39.612,142.1499
2012-02-03T23:41:13.06,38.8991,142.014
2012-02-04T11:32:59.30,38.72,142.19
2012-02-05T12:44:57.46,38.603,142.0346
2012-02-08T15:27:28.76,39.1074,142.134
2012-02-10T00:38:36.37,39.1914,142.8456
2012-02-13T10:03:42.31,39.3581,142.5921
2012-02-14T13:56:28,37.29,141.42
2012-02-15T06:28:35.76,37.8301,141.6439
2012-02-20T12:16:18.49,37.7973,140.0339
2012-02-20T12:21:14.17,37.7519,140.1111
2012-02-22T11:03:23.44,38.5226,141.8087
2012-02-22T15:19:33.19,39.473,143.7502
2012-02-26T11:26:46.50,38.54,141.72
2012-02-26T15:59:15.30,38.01,142.23
2012-02-27T16:30:33.02,38.5401,141.9053
2012-02-29T11:31:36.19,39.6482,143.4333
2012-03-02T21:16:17.50,38.62,141.91
2012-03-03T13:26:18.41,38.8307,142.1137
2012-03-03T20:45:40.28,39.7215,142.2423
2012-03-04T10:25:33.50,38.89,141.98
2012-03-04T16:32:40.53,38.8621,141.9765
2012-03-06T22:52:30.98,39.4131,143.7409
2012-03-08T03:23:28.39,38.5739,141.8401
2012-03-09T03:38:32.54,39.6298,143.5293
2012-03-09T17:16:09.25,39.5029,143.3196
2012-03-10T01:33:34.16,38.3724,141.8628
2012-03-10T14:28:02.30,38.65,142.16
2012-03-13T18:39:24.26,39.4741,143.7591
2012-03-14T13:28:08.53,38.6288,141.9903
2012-03-17T15:28:32.10,37.12,142.42
2012-03-18T05:55:47.63,39.2806,142.4531
2012-03-18T10:58:30.10,39.3694,143.4074
2012-03-20T07:40:10.60,37.4402,141.6937
2012-03-21T18:25:03.96,38.5578,142.061
2012-03-25T00:16:13.70,38.85,142.06
2012-03-25T22:43:57.38,39.8694,142.1742
2012-03-27T07:58:35.40,38.54,141.73
2012-03-28T01:27:24.12,39.5545,143.7308
2012-03-30T03:37:07.20,38.8322,142.084
2012-03-30T04:38:32.18,37.5425,141.4144
2012-03-30T09:36:56.60,37.51,141.51
2012-03-30T18:32:23.15,39.6071,143.7137
2012-03-31T17:28:13,37.67,141.79
2012-03-31T18:50:44.23,37.4999,141.5548
2012-03-31T22:30:16.30,39.7366,141.8262
2012-04-01T13:28:01.27,39.5997,143.6609
2012-04-02T02:10:30,37.0,142.31
2012-04-02T17:48:14.12,38.8335,142.1244
2012-04-06T16:38:11.08,38.1905,141.865
2012-04-07T21:06:37.32,39.1038,142.1294
2012-04-07T21:12:34.74,37.5269,141.9772
2012-04-08T11:59:43.10,37.31,141.28
2012-04-08T17:46:37.10,37.19,142.38
2012-04-10T02:57:37.98,38.8586,142.1159
2012-04-11T20:29:17.58,39.6383,142.2162
2012-04-13T07:40:00.05,38.8793,141.9411
2012-04-14T15:38:02.10,37.19,141.31
2012-04-15T04:33:25.20,38.88,141.98
2012-04-15T16:59:06.40,37.7295,140.0445
2012-04-16T19:24:22.42,39.599,143.5577
2012-04-17T08:51:44.57,38.9087,142.0315
2012-04-17T20:55:08.70,37.51,141.95
2012-04-20T01:34:07.44,37.5052,141.4787
2012-04-21T11:06:34.40,38.87,141.64
2012-04-24T12:34:19.45,39.0917,142.2797
2012-04-26T04:05:20.60,38.33,141.86
2012-04-27T14:02:14.37,36.9618,142.7849
2012-04-28T04:11:15.73,37.0257,142.6561
2012-04-28T10:23:10.20,37.99,142.62
2012-04-28T16:26:01.21,37.215,142.5681
2012-04-28T22:44:40.79,39.0484,142.3712
2012-04-30T20:00:04.96,39.6365,142.1289
2012-05-01T22:07:48.82,38.6343,142.0099
2012-05-02T21:08:23.75,39.4582,142.5359
2012-05-03T07:15:45.50,38.888,141.9318
2012-05-08T07:02:13.74,39.7581,141.8831
2012-05-08T21:46:54.57,39.3314,142.0628
2012-05-09T09:29:09.67,38.8569,141.7117
2012-05-09T13:49:11,38.62,141.91
2012-05-11T16:36:38.53,38.5256,141.8349
2012-05-12T17:14:39.98,38.8345,142.0632
2012-05-13T11:40:46.76,37.2384,142.4209
2012-05-14T11:51:13.25,39.5017,143.4445
2012-05-15T00:09:06.00,39.6457,142.1157
2012-05-15T14:42:46.69,38.5217,141.7613
2012-05-19T00:08:43.15,39.6205,143.3899
2012-05-19T19:16:38.33,39.6326,143.4703
2012-05-19T20:00:26.15,39.4919,143.5478
2012-05-19T22:15:48.93,39.5063,143.5751
2012-05-20T07:25:15.79,39.4397,143.7213
2012-05-20T09:55:05.73,39.5405,143.5002
2012-05-20T14:45:49.77,39.3443,143.7322
2012-05-20T15:06:09.50,39.57,143.82
2012-05-21T00:19:45.81,39.418,143.3549
2012-05-21T10:35:12.09,39.4019,143.5179
2012-05-21T18:59:41.30,39.39,143.68
2012-05-22T07:18:30.69,39.6696,143.3276
2012-05-24T04:51:58.22,38.4661,141.6789
2012-05-24T17:40:53.03,39.3924,143.69
2012-05-25T09:40:55.70,39.58,143.56
2012-05-27T10:09:20.86,38.368,142.2455
2012-05-30T16:30:53.45,38.8037,142.2324
2012-05-30T23:28:23.93,39.6547,143.418
2012-05-31T05:49:31.44,37.481,141.5125
2012-06-02T18:46:46.25,38.5826,141.9895
2012-06-03T09:40:38.47,39.4935,143.6107
2012-06-07T22:52:31.90,37.81,140.02
2012-06-08T17:34:34.31,38.8919,141.9723
2012-06-10T08:38:00.21,38.6936,142.1659
2012-06-11T11:20:41.33,38.2885,141.9898
2012-06-13T22:24:09.04,39.6095,143.6456
2012-06-15T18:27:25.08,39.1279,143.1165
2012-06-16T02:44:15.41,37.1305,141.4968
2012-06-16T11:05:28.71,39.7315,142.2341
2012-06-17T16:20:16.06,39.1357,143.012
2012-06-20T18:40:33.75,38.816,142.1362
2012-06-21T21:37:28.23,39.3961,143.5444
2012-06-21T23:58:14.34,39.4139,143.6347
2012-06-22T12:44:48.38,38.144,141.8426
2012-06-22T16:32:20.69,39.3582,143.7221
2012-06-23T07:34:09.10,38.6844,142.1426
2012-06-24T01:29:14.59,38.8459,142.2304
2012-06-26T13:42:50.85,38.8973,142.048
2012-06-27T06:47:27.43,39.7042,143.4772
2012-07-02T06:23:27.30,37.4777,141.6569
2012-07-04T06:20:00.45,37.1422,142.5054
2012-07-05T21:05:55.30,38.1576,141.7601
2012-07-07T11:46:59.62,38.8139,142.1934
2012-07-09T04:01:54.21,38.6443,142.1924
2012-07-09T16:56:18.92,38.5356,141.8472
2012-07-19T06:21:41.47,39.5842,143.5226
2012-07-19T06:23:27.83,39.5606,143.5888
2012-07-22T08:20:33.05,38.5804,142.0914
2012-07-22T20:51:14.96,38.298,141.9875
2012-07-22T21:57:53.06,38.2972,142.026
2012-07-30T10:54:59.99,37.3149,142.2892
2012-07-30T12:00:49.71,37.3303,142.2684
2012-07-31T15:27:19.38,39.6712,143.3169
2012-07-31T18:44:50.69,38.8637,142.1754
2012-08-01T04:28:14.27,37.117,141.1619
2012-08-01T14:37:43.47,38.8769,142.0131
2012-08-02T00:52:57.44,39.6097,142.2139
2012-08-03T10:00:43.54,39.4117,143.627
2012-08-04T20:05:30.19,38.6274,141.9972
2012-08-05T04:32:15.84,36.947,142.7728
2012-08-07T11:43:25.28,37.8066,140.0225
2012-08-08T14:09:12.90,39.11,142.12
2012-08-11T07:57:28.16,39.6244,143.522
2012-08-15T18:57:06.20,37.51,141.33
2012-08-17T12:02:14.10,37.46,141.56
2012-08-19T11:40:41.76,38.1975,141.7548
2012-08-20T14:09:31.83,38.8061,142.2393
2012-08-28T17:50:55.90,38.9633,140.9061
2012-08-28T23:17:43.29,38.8908,141.9011
2012-08-29T12:07:07.30,37.34,141.35
2012-08-29T16:11:20.45,38.1563,141.833
2012-09-01T18:24:13.10,37.79,140.0
2012-09-02T03:42:44.25,39.5228,143.6384
2012-09-04T14:56:15.27,38.2864,141.9515
2012-09-04T17:25:19.01,36.9641,142.8105
2012-09-07T04:20:13.90,39.28,142.24
2012-09-08T16:18:55,37.81,140.0
2012-09-08T23:22:08.18,39.5445,143.6678
2012-09-09T07:58:17.23,38.5885,142.1257
2012-09-09T22:30:00.88,39.8418,143.6016
2012-09-10T12:21:09.68,38.3382,141.8895
2012-09-12T07:45:46.20,39.88,142.17
2012-09-16T04:44:27.73,38.1939,141.8482
2012-09-17T08:22:30.64,39.0532,142.3556
2012-09-19T14:30:01.23,38.4794,141.8793
2012-09-23T01:29:14.87,39.7871,141.8405
2012-09-23T04:23:37.59,39.7211,141.7734
2012-09-24T08:03:46.61,39.8696,142.1603
2012-09-24T20:16:04.08,38.6138,141.917
2012-10-02T01:51:35.98,39.7088,143.4099
2012-10-02T02:09:43.61,39.6659,143.483
2012-10-07T17:32:24.57,37.4943,141.4312
2012-10-08T10:49:05.62,38.8824,142.0049
2012-10-10T14:40:35.92,38.1609,141.8178
2012-10-15T08:29:40.20,37.8,140.03
2012-10-15T14:43:17.68,39.8524,143.3967
2012-10-18T21:14:51.75,38.8468,142.1022
2012-10-19T01:50:05.31,39.6276,143.3638
2012-10-19T09:12:57.04,39.3477,142.0536
2012-10-22T11:28:03.07,39.3576,143.7536
2012-10-23T00:37:07.98,39.6469,143.2839
2012-10-23T21:55:16.32,38.7675,142.3468
2012-10-26T19:57:08.53,39.5956,143.3457
2012-10-31T04:28:01.58,38.908,141.9448
2012-11-08T11:07:24.65,38.6118,141.9545
2012-11-08T14:03:10.59,39.5562,143.6798
2012-11-11T06:03:12.23,38.6355,142.0193
2012-11-12T00:32:34.27,39.6497,142.2174
2012-11-16T12:41:04.40,38.8479,142.1914
2012-11-18T02:29:26.84,38.1816,141.7782
2012-11-20T12:23:12.06,38.5047,141.8024
2012-11-21T00:02:19.28,39.6163,142.102
2012-11-21T17:42:36.97,38.4942,141.8832
2012-11-26T18:20:38.46,39.326,142.0842
2012-12-03T04:14:06.64,38.5814,141.8972
2012-12-07T14:08:37.12,37.783,143.5292
2012-12-10T01:15:39.87,38.9077,142.0517
2012-12-16T17:48:12.70,37.74,141.93
2012-12-18T10:25:48.67,38.3666,141.7965
2012-12-20T21:57:41.25,39.686,143.5383
2012-12-21T17:44:26.53,39.6997,143.5042
2012-12-22T20:38:37.32,39.4449,143.855
2012-12-26T19:01:00.30,37.52,141.46
2012-12-26T20:07:48.02,38.638,142.0345
2012-12-30T06:35:34.11,39.5216,143.6668
2012-12-30T17:59:00.04,38.8277,142.1333
2012-12-31T17:43:13.33,37.7315,143.6645
2013-01-01T13:10:30.18,38.8836,141.9979
2013-01-03T00:58:55.10,37.6369,143.6859
2013-01-05T16:47:09.80,38.9155,142.038
2013-01-10T12:48:20.20,37.5342,141.4335
2013-01-23T21:31:07.73,37.8123,141.6655
2013-01-24T02:32:10.84,38.2657,141.944
2013-01-24T04:52:23.17,39.4938,143.4741
2013-01-24T19:47:27,37.51,141.46
2013-01-29T02:21:38.06,38.1891,141.7165
2013-01-30T04:07:25.45,38.1926,141.7092
2013-02-01T15:06:55.17,38.888,141.9774
2013-02-01T19:38:27.04,38.8765,142.0765
2013-02-04T21:25:17.53,36.8835,142.8748
2013-02-06T16:53:32.42,36.9829,142.5941
2013-02-08T00:40:25.73,39.1314,142.8701
2013-02-08T00:54:16.46,39.1328,142.9347
2013-02-11T03:45:41.38,38.608,142.2849
2013-02-12T03:20:14.32,38.6302,142.0936
2013-02-14T00:54:55.32,38.5324,141.8072
2013-02-15T06:51:33.10,37.79,140.0
2013-02-16T01:30:07.09,38.2672,141.9414
2013-02-16T01:32:48.91,37.3397,141.606
2013-02-16T16:04:17.40,37.4204,141.7685
2013-02-18T11:06:42.93,38.8421,142.1455
2013-02-21T15:34:09.22,38.3192,141.9679
2013-02-23T07:41:15.68,38.8666,142.0027
2013-02-25T20:12:56.39,39.6387,142.1355
2013-02-26T13:55:14.55,39.8053,143.4812
2013-03-01T19:56:19.08,39.4752,143.7474
2013-03-07T09:17:57.44,38.5921,142.0398
2013-03-21T08:18:53.13,37.1156,141.4709
2013-03-30T04:22:32.89,39.0622,142.2136
2013-03-31T07:46:18.61,38.9148,142.0274
2013-04-01T19:09:37.88,38.8929,142.0591
2013-04-02T04:32:19.70,39.5523,143.254
2013-04-02T13:06:00.02,39.5637,143.3699
2013-04-02T13:26:35.53,39.428,143.4984
2013-04-02T13:41:08.53,39.4799,143.4975
2013-04-03T20:48:26.26,39.4748,143.4512
2013-04-06T14:44:42.25,38.8432,142.044
2013-04-10T10:35:29.26,38.5063,141.8201
2013-04-11T14:54:43.90,37.51,141.51
2013-04-16T05:47:38.39,38.1625,141.757
2013-04-17T01:00:48.41,38.1715,141.7876
2013-04-17T04:55:36.41,38.2219,141.7807
2013-04-17T14:13:35.49,38.8608,142.0534
