time,latitude,longitude
2013-04-19T08:46:02.90,39.8249,143.0327
2013-04-19T19:59:25.34,39.6513,143.3852
2013-04-20T19:41:48.92,38.6129,142.1998
2013-04-22T16:33:52.14,37.2899,142.12
2013-04-30T00:49:12.37,37.4884,141.4578
2013-05-11T12:15:44.40,37.8439,143.8633
2013-05-12T11:38:15.30,37.5,141.47
2013-05-18T13:49:45.68,39.738,141.8557
2013-05-18T15:51:01.28,39.6298,142.1197
2013-05-22T17:21:50.30,37.7431,139.9981
2013-05-23T10:47:34.51,38.6319,142.2345
2013-06-01T17:01:22.90,37.34,141.35
2013-06-02T08:19:42.27,37.7882,141.7187
2013-06-03T20:01:23.61,38.6419,141.9306
2013-06-04T08:33:21.41,37.1984,141.4259
2013-06-05T17:29:03.88,39.6391,142.2969
2013-06-08T21:20:07.69,39.1093,142.1014
2013-06-12T18:45:49.38,38.2943,141.8972
2013-06-13T13:35:16.66,38.938,142.0434
2013-06-13T23:59:54.20,38.1498,141.7903
2013-06-22T20:17:00,37.5,141.47
2013-06-23T10:20:22.02,39.4318,143.568
2013-06-25T07:47:07.30,39.63,143.59
2013-06-25T12:10:59.44,38.6209,142.02
2013-06-25T18:23:10.76,38.8394,142.0308
2013-07-08T20:02:43.32,38.5003,141.841
2013-07-09T00:33:01.59,37.5256,141.4236
2013-07-10T22:09:41.74,37.2086,142.1606
2013-07-12T11:40:33.86,39.0204,142.5868
2013-07-13T19:20:31.80,39.11,142.44
2013-07-14T17:35:37.92,39.1736,142.9602
2013-07-18T17:05:03.60,38.39,141.8889
2013-07-19T12:41:49.10,37.19,140.9
2013-07-23T13:57:29.70,39.0289,142.5327
2013-07-30T11:32:31.57,39.7671,141.9003
2013-07-30T18:14:43.22,39.5511,143.6144
2013-07-31T08:39:52.41,39.0017,142.6857
2013-08-04T04:08:45.95,38.1742,141.9069
2013-08-04T14:23:41.40,37.79,141.56
2013-08-04T18:13:48.94,36.9649,142.8193
2013-08-04T18:20:32.49,37.004,142.6363
2013-08-09T02:59:37.20,39.7835,143.5572
2013-08-09T09:17:21.64,37.8994,144.0655
2013-08-09T09:32:58.50,37.8871,144.0683
2013-08-12T06:16:59.64,39.633,142.1778
2013-08-13T20:29:53.30,37.22,142.38
2013-08-18T23:27:58.75,39.0913,143.0067
2013-08-21T08:59:44.30,38.64,141.9
2013-08-22T08:02:47.62,39.3261,142.0361
2013-08-26T05:24:27.41,38.9137,141.9411
2013-08-31T12:05:47.40,37.46,141.57
2013-09-03T05:16:33.87,38.8655,141.9652
2013-09-06T15:50:01.52,38.8488,142.0966
2013-09-12T11:28:52.01,39.6507,142.2124
2013-09-14T02:36:36.90,38.2728,142.0198
2013-09-19T18:00:04.68,39.8322,143.516
2013-09-28T02:11:45.23,37.1203,141.4866
2013-09-29T01:27:54.60,37.51,141.49
2013-10-03T05:12:00.61,38.2327,141.8527
2013-10-06T04:34:19.09,39.6114,143.4355
2013-10-08T13:50:00.88,39.7772,141.8957
2013-10-09T07:44:12.75,38.5735,141.8813
2013-10-15T16:34:15.21,38.5048,141.8671
2013-10-16T16:14:32.81,39.0632,142.2663
2013-10-18T09:40:46.03,37.4776,141.7177
2013-10-19T10:04:51.57,39.6596,143.5757
2013-11-03T11:44:25.60,37.05,142.68
2013-11-10T02:54:46.95,38.8544,142.0799
2013-11-11T20:54:26.71,38.7103,142.2679
2013-11-21T08:59:23.22,39.5994,142.2982
2013-11-25T15:43:02.38,38.5255,141.8496
2013-11-27T00:06:58.64,38.8414,142.2042
2013-12-03T19:55:50.02,38.5841,142.025
2013-12-04T18:43:27.83,37.1967,141.4917
2013-12-14T21:31:03.20,38.64,141.9
2013-12-15T09:21:35.42,38.9052,142.0086
2013-12-21T15:17:32.80,37.52,141.38
2014-01-03T02:40:01.30,37.52,141.45
2014-01-03T09:16:46.14,38.5035,141.8126
2014-01-08T12:28:20.03,38.8485,142.1928
2014-01-11T15:46:13.72,38.9308,142.0529
2014-01-16T19:32:43.81,38.2263,141.7933
2014-01-17T08:14:08.12,36.9977,142.6022
2014-02-02T08:13:25.39,39.6237,142.0189
2014-02-04T00:35:31.06,37.8098,141.6766
2014-02-07T17:18:33.51,37.5468,141.438
2014-02-10T12:36:39.15,39.7099,143.5149
2014-02-10T13:08:38.89,39.709,143.4436
2014-02-10T23:39:30.65,38.867,142.0393
2014-02-22T03:02:39.78,38.6533,141.9279
2014-02-23T18:57:25.09,39.4923,143.7148
2014-02-26T10:57:03.59,37.1615,141.4438
2014-02-27T14:04:58.75,38.8498,142.0177
2014-03-18T02:34:30.95,39.7819,141.8678
2014-03-19T15:48:37.70,39.7373,141.7907
2014-03-27T03:23:58.78,38.1724,141.7612
2014-03-31T02:59:14.94,38.9099,141.9532
2014-04-01T02:45:32,37.31,141.89
2014-04-05T14:19:03.10,37.46,141.58
2014-04-11T08:31:49.60,39.41,143.78
2014-04-16T17:20:10.86,38.257,142.0401
2014-04-21T19:36:15.65,38.6462,142.1155
2014-04-21T20:11:38.95,38.175,141.7341
2014-05-02T01:04:18.95,38.2666,141.9926
2014-05-04T07:10:54.85,38.8913,141.9651
2014-05-06T14:31:00.36,37.8339,142.413
2014-05-06T14:33:13.89,37.8235,142.5575
2014-05-23T07:50:17.39,39.5723,143.6038
2014-06-05T21:10:30.68,39.7562,141.8367
2014-06-06T17:37:49.57,38.5234,141.9115
2014-06-12T12:19:17.24,39.7197,143.1251
2014-06-18T12:40:58.67,38.5603,142.0314
2014-06-19T09:50:14.45,38.159,141.8289
2014-06-20T08:49:00.90,38.1765,141.7737
2014-06-20T11:47:15.60,37.51,141.5
2014-06-23T23:52:57.54,38.8338,142.1591
2014-06-29T08:08:00.10,37.05,141.7
2014-06-29T08:18:54.70,38.911,141.9575
2014-07-03T06:28:20.84,39.0854,142.4583
2014-07-05T07:55:20.81,39.3926,142.5421
2014-07-06T19:28:38.81,39.0566,142.4013
2014-07-08T12:52:47.73,39.2105,142.8305
2014-07-10T13:22:36.47,38.9533,142.3619
2014-07-12T22:31:06.40,36.98,142.74
2014-07-12T22:36:04.27,37.0043,142.5911
2014-07-15T20:11:22.73,38.6564,142.4203
2014-07-20T10:52:59.80,38.8696,142.0185
2014-07-22T22:48:52.61,39.155,142.4417
2014-07-26T13:24:09.92,38.6134,141.9902
2014-07-27T09:24:15.45,39.6279,142.1824
2014-08-09T05:49:36.94,38.8642,141.9685
2014-08-14T05:57:48.18,38.5365,141.7656
2014-08-17T19:24:00.68,39.5585,143.8852
2014-08-21T15:20:44.36,39.5624,143.7844
2014-08-25T11:04:35.93,39.6218,142.1878
2014-08-25T19:51:01.18,39.7479,141.8577
2014-08-30T20:42:28.87,37.6781,142.3243
2014-10-05T15:09:15.48,37.4779,141.4748
2014-10-09T16:16:03.10,39.5731,143.6537
2014-10-09T16:38:19.35,39.5282,143.8304
2014-10-27T04:16:13.03,38.8999,141.9955
2014-11-07T10:50:09.85,38.5157,141.8428
2014-11-08T12:09:27.04,38.8164,142.2867
2014-11-10T17:21:24.75,38.8511,142.0984
2014-11-19T04:32:32.52,38.9022,141.9462
2014-11-23T09:20:44,39.58,143.6042
2014-11-23T11:02:31.08,37.1454,141.549
2014-11-23T13:34:55.29,39.5793,143.4258
2014-11-23T14:58:05.11,39.5536,143.478
2014-11-24T09:57:49.68,39.6252,143.4331
2014-11-27T08:02:09.80,37.46,141.58
2014-12-18T15:16:56.83,39.1586,142.8582
2014-12-22T10:27:12.17,37.8095,143.4981
2014-12-30T07:33:56.90,38.28,141.91
2014-12-30T11:19:13.58,38.838,142.0909
2015-01-09T09:12:53.71,38.179,141.2752
2015-01-12T18:24:34.26,38.6439,141.9022
2015-01-13T17:46:43.53,39.3513,142.084
2015-01-15T15:07:15.75,38.5362,141.8367
2015-01-26T01:31:54.71,38.1497,141.74
2015-01-29T10:45:18.93,39.6108,142.0683
2015-01-29T22:18:37.64,39.7467,141.8603
2015-01-31T20:17:40.91,38.3133,142.033
2015-02-01T10:32:41.35,39.2172,142.7938
2015-02-02T21:19:03.33,38.8469,142.0469
2015-02-04T22:37:52.89,39.3971,143.7445
2015-02-05T20:28:42.76,38.6077,141.9812
2015-02-07T06:02:08.79,39.3813,143.6958
2015-02-09T11:09:54.33,37.1252,141.5734
2015-02-09T22:55:20.65,39.5262,143.53
2015-02-10T19:23:46.57,38.2724,141.9928
2015-02-12T02:42:37.98,39.4622,143.6174
2015-02-13T22:30:03.15,38.9124,142.041
2015-02-17T01:27:40.05,39.8411,143.3735
2015-02-17T02:29:50.89,39.6468,143.304
2015-02-17T03:23:20.10,39.8285,143.2158
2015-02-17T10:36:01.91,39.3967,143.7585
2015-02-17T20:27:37.10,39.8088,143.1362
2015-02-17T23:55:16.89,39.6362,143.2289
2015-02-20T23:56:53.72,39.3519,143.6624
2015-02-21T03:23:00.24,39.3894,143.6852
2015-02-22T21:38:35.59,39.2447,142.7898
2015-03-17T05:45:53.37,39.621,143.6503
2015-03-19T01:33:54.21,38.4888,141.9534
2015-03-19T06:53:46.16,39.6884,143.4015
2015-03-19T18:40:12.64,39.648,143.6233
2015-03-23T13:56:48.72,39.6415,142.0922
2015-03-26T17:28:26.71,38.1334,141.7882
2015-04-15T20:16:48.21,38.4346,142.2681
2015-04-19T00:24:00.50,37.24,142.29
2015-04-19T12:01:17.50,38.66,142.16
2015-04-21T02:03:56.90,37.24,141.42
2015-04-26T12:12:10.71,38.1802,141.8457
2015-05-01T06:34:41.45,39.0501,142.2038
2015-05-02T05:59:36.29,38.8732,141.8997
2015-05-03T04:02:51.76,37.5105,141.6397
2015-05-03T09:58:22.53,38.6151,142.0094
2015-05-05T12:55:03.51,39.7557,143.1328
2015-05-06T00:44:25.10,37.46,141.58
2015-05-09T11:50:03.50,39.65,143.53
2015-05-09T19:15:44.03,39.6173,142.1756
2015-05-10T12:26:16.03,37.5086,141.6539
2015-05-16T20:39:48.36,38.7923,142.1864
2015-05-19T17:17:39.52,38.8762,142.0788
2015-05-20T02:03:57.76,38.4963,141.8379
2015-05-20T12:18:23.91,38.1945,141.8213
2015-05-21T04:47:55.39,38.913,142.0224
2015-06-01T15:51:34.96,39.8323,143.4342
2015-06-01T16:06:19.40,37.51,141.51
2015-06-10T12:36:10.79,39.5362,143.7019
2015-06-10T14:14:52.84,39.6518,143.6438
2015-06-11T05:10:37.88,39.578,143.4302
2015-06-11T05:29:58.81,39.5199,143.5825
2015-06-18T07:36:33.49,39.748,141.8479
2015-06-19T00:35:14.31,37.54,141.5365
2015-06-20T13:27:54.59,37.1247,142.4401
2015-06-21T04:16:19.81,38.1912,141.7778
2015-06-21T11:33:06.47,39.4315,143.6511
2015-06-23T08:57:56.58,37.4841,141.5053
2015-07-04T04:45:44.80,39.76,143.5
2015-07-19T05:20:28.70,38.64,141.91
2015-08-02T13:22:27.47,39.8202,142.7238
2015-08-03T11:59:27.41,39.4273,143.8275
2015-08-05T02:34:37.97,38.8839,141.9625
2015-08-05T11:56:09.56,37.4757,141.5204
2015-08-06T13:04:28.90,37.51,141.47
2015-08-14T12:13:16.53,38.9145,142.0782
2015-08-15T23:44:19.58,37.4799,141.6645
2015-08-21T14:55:09.47,38.9142,142.0314
2015-08-24T18:24:37.60,38.7426,142.1893
2015-08-24T21:14:25.10,38.5296,141.7973
2015-08-25T05:57:43.12,38.6132,142.0911
2015-08-31T13:55:48.52,39.7741,143.5541
2015-09-01T19:56:02.09,37.7148,141.932
2015-09-03T19:13:54.10,39.5468,143.4123
2015-09-05T03:13:13.36,38.5108,141.916
2015-09-06T02:00:10.78,39.6328,142.1218
2015-09-06T08:29:43.90,39.4988,143.5962
2015-09-13T00:31:48.89,38.1615,141.8518
2015-09-28T16:33:55.17,39.5984,142.1289
2015-09-29T11:35:39.65,39.4183,143.7601
2015-10-04T02:57:52.37,38.8489,142.0337
2015-10-06T09:09:24.99,39.7457,141.8613
2015-10-07T15:15:39.78,37.7341,141.8604
2015-10-07T15:35:28.51,37.7446,141.8811
2015-10-10T22:17:45.17,39.5474,143.7748
2015-10-16T07:34:04.06,38.306,141.9373
2015-10-22T00:51:50.79,39.0642,142.2358
2015-10-22T16:18:49.73,39.3429,141.9986
2015-10-30T10:32:06.09,39.7488,141.8364
2015-11-03T03:46:07.70,37.53,141.39
2015-11-05T21:25:24.85,39.3852,143.6713
2015-11-06T13:52:52.35,39.391,143.658
2015-11-09T10:31:46.10,39.6456,142.1164
2015-11-11T03:49:29.40,37.52,141.33
2015-11-18T13:42:32.37,38.5565,142.1536
2015-11-29T07:38:31.91,38.284,141.9378
2015-12-02T22:12:29,36.98,142.74
2015-12-08T07:59:21.40,38.5406,141.983
2015-12-12T21:05:51.61,38.8977,142.0347
2015-12-15T22:41:36.38,38.9033,141.9771
2015-12-17T08:49:23.65,39.4806,143.7423
2015-12-31T18:53:18.29,39.629,142.2132
2016-01-03T02:59:43.08,37.151,141.4015
2016-01-06T17:47:34.44,39.3329,142.1326
2016-01-10T17:08:25.72,39.6447,142.2128
2016-02-02T18:12:40.29,38.2861,141.9576
2016-02-24T16:10:50.33,38.2889,141.9109
2016-02-25T02:43:51.74,38.1603,141.8057
2016-02-27T11:05:11.51,38.5099,141.7951
2016-03-13T08:44:10.19,38.1587,141.7287
2016-03-15T18:49:21.74,39.4916,143.3956
2016-03-16T00:24:52.30,39.5211,143.3629
2016-03-16T04:09:24.53,39.5449,143.2551
2016-03-16T05:23:06.03,39.6166,143.2034
2016-03-16T06:02:34.06,39.5049,143.3102
2016-03-19T14:30:30.81,38.2266,141.8059
2016-03-23T07:56:22.73,38.3282,141.7376
2016-04-12T00:02:42.17,38.9211,142.4947
2016-04-15T18:01:04.21,39.7262,141.8222
2016-04-19T05:55:13.08,38.8978,142.1055
2016-04-19T17:37:44.85,39.11,142.9654
2016-04-24T21:51:22.54,38.8291,142.1441
2016-04-26T10:21:46.87,39.6199,142.1361
2016-04-27T07:49:07.18,37.3624,141.7787
2016-05-03T10:54:51.94,38.4969,141.8164
2016-05-04T16:10:19.95,38.5338,141.8718
2016-05-23T16:33:27.50,37.263,141.4073
2016-05-24T18:00:53.39,38.5295,142.063
2016-05-27T20:40:33.57,38.5502,141.7791
2016-06-08T16:39:16.98,39.4057,143.7371
2016-06-13T14:55:15.79,37.2728,142.1498
2016-06-13T18:17:25.85,38.5899,141.961
2016-06-22T03:41:15.68,38.4395,141.6932
2016-06-26T23:41:40.74,36.97,142.2289
2016-06-29T05:01:36.37,38.1588,141.7405
2016-07-03T09:06:01.44,39.6391,142.159
2016-07-08T04:03:37.17,38.6387,141.9384
2016-07-09T00:54:36.25,37.1216,141.5202
2016-07-12T03:01:22.18,38.8704,142.0281
2016-07-19T23:50:21.49,39.3526,142.1295
2016-07-20T02:08:02.70,39.7714,141.8892
2016-07-23T21:52:08.33,38.8529,142.0857
2016-07-31T16:35:03.05,38.8875,141.9726
2016-08-03T05:56:18.72,38.2702,141.9426
2016-08-04T12:01:16.08,39.0857,142.2882
2016-08-13T08:49:41.24,38.8588,142.1239
2016-08-19T23:58:24.38,39.7494,141.9035
2016-08-20T05:52:42.30,39.5287,143.6629
2016-08-21T23:13:10.79,39.8384,143.6145
2016-09-01T23:27:00.79,38.2321,141.9488
2016-09-02T20:54:03.52,39.161,142.9435
2016-09-04T00:15:17.01,38.5194,141.7742
2016-09-04T05:19:48.29,37.0332,141.7495
2016-09-09T04:47:04.68,39.6328,142.1661
2016-09-24T03:19:30.53,39.1909,142.7439
2016-10-25T17:27:35.16,39.3636,143.5899
2016-11-03T16:35:11.26,39.0682,143.116
2016-11-04T21:58:31.41,38.1322,141.2428
2016-11-12T15:46:11.45,38.8788,142.0019
2016-11-19T13:29:19.67,37.4671,141.6774
2016-11-21T22:26:22.04,37.1588,141.3312
2016-11-22T04:34:52.32,37.1943,141.3806
2016-11-22T07:02:13.16,37.2056,141.6479
2016-11-23T15:53:35.60,37.1877,141.5157
2016-11-23T16:42:28.69,37.1927,141.412
2016-11-24T20:27:02.72,37.2048,141.4153
2016-11-25T17:26:37.65,37.2403,141.6212
2016-11-25T18:04:08.03,37.2452,141.505
2016-11-26T06:09:02.35,38.8201,142.1453
2016-11-26T12:05:59.26,37.1762,141.4663
2016-11-26T14:51:38.01,37.214,141.6006
2016-11-29T01:02:57.17,39.7907,141.8676
2016-11-29T03:46:36.50,39.6371,142.1238
2016-12-06T23:17:17.86,38.2292,141.7358
2016-12-08T04:25:10.30,38.5752,142.022
2016-12-16T21:38:49.81,37.1544,141.3874
2016-12-20T15:27:27.24,39.6184,142.096
2016-12-24T07:04:32.57,38.8069,142.1666
2016-12-25T22:52:59.53,39.8359,143.3617
2016-12-29T12:09:50.05,38.2028,141.8732
2016-12-30T08:33:10.00,38.8661,141.9908
2016-12-31T20:44:50.25,38.5098,141.8752
2017-01-16T22:35:22.69,38.6447,142.1329
2017-01-26T05:45:43.84,38.902,141.9875
2017-02-15T12:02:55.54,39.5023,143.4652
2017-02-24T02:50:11.58,39.2688,142.7249
2017-02-26T15:03:33.71,37.1163,141.1537
2017-02-27T02:17:34.25,39.3516,143.6568
2017-02-27T17:52:13.57,39.4096,143.6387
2017-03-02T03:22:10.99,37.5132,141.5035
2017-03-06T15:39:55.45,38.9047,141.9909
2017-03-12T09:44:35.58,37.5021,141.5395
2017-03-30T08:30:12.33,38.1665,141.8456
2017-04-02T15:54:00.69,39.6678,142.2714
2017-04-05T20:00:13.64,39.611,142.0494
2017-04-08T22:20:14.10,37.505,141.5407
2017-04-10T01:32:35.22,37.4845,141.6849
2017-04-21T21:32:23.82,38.5058,141.8039
2017-04-25T18:01:33.67,38.8642,142.1573
2017-04-25T18:12:38.38,38.8513,142.0723
2017-04-29T10:47:03.85,38.0669,142.5746
2017-05-01T18:18:47.95,38.8994,142.0239
2017-05-06T08:18:54.37,39.7415,141.9147
2017-05-21T18:44:42.99,38.1693,141.6697
2017-05-23T18:42:52.29,38.9853,144.0052
2017-05-30T16:38:35.83,37.2145,141.3058
2017-06-02T14:46:12.54,36.9836,142.7126
2017-06-02T15:07:01.13,36.9843,142.6842
2017-06-18T09:24:58.57,38.5165,141.7867
2017-06-22T23:59:00.82,39.3264,141.9561
2017-06-25T20:16:39.45,38.7067,142.1487
2017-07-01T18:53:11.37,38.6039,141.9678
2017-07-03T02:27:25.18,37.1267,141.4957
2017-07-05T21:40:16.04,39.7374,141.8889
2017-07-16T10:23:01.17,39.0864,142.2035
2017-07-22T11:07:41.59,37.1456,141.4549
2017-07-28T22:25:11.01,38.1491,141.7745
2017-07-31T04:20:12.58,38.8873,142.0092
2017-08-05T19:03:23.65,37.0905,141.339
2017-08-06T17:55:48.20,38.8687,141.9708
2017-08-07T22:35:14.81,38.8689,141.9697
2017-08-08T23:10:42.64,37.4512,141.622
2017-08-12T14:13:07.51,38.637,141.9032
2017-08-13T18:54:51.30,39.441,143.3953
2017-08-22T12:43:53.23,38.2622,142.0201
2017-08-23T01:29:32.74,38.9071,142.4307
2017-08-24T17:18:53.27,37.492,141.6957
2017-08-24T17:36:10.88,37.1001,141.5033
2017-09-03T11:44:31.75,38.0926,142.6821
2017-09-03T12:05:57.15,38.0647,142.7134
2017-09-11T19:36:44.51,39.4457,143.7762
2017-09-12T19:00:26.01,39.4885,140.4235
2017-09-13T07:13:41.23,39.6106,142.1044
2017-09-19T12:51:14.03,37.3364,141.8659
2017-09-25T08:03:23.90,38.1751,141.7097
2017-10-06T15:00:42.67,37.1746,141.1799
2017-11-06T15:08:06.87,37.4516,142.1856
2017-11-07T11:52:00.95,37.4154,142.1527
2017-11-17T01:02:47.85,37.2273,141.4163
2017-11-25T11:36:43.98,38.372,141.8791
2017-11-27T10:20:40.85,39.7218,143.297
2017-12-12T03:47:28.68,39.7472,141.6758
2017-12-14T12:12:15.53,38.8939,141.9605
2017-12-16T18:50:17.66,39.7686,142.0077
